corrected_tweet,class
yall learn bitches got to learn the difference between like and love,1
yall bitches when sending inviatations to the wolves get mad when they at ya door,1
yall bitches sending inviatations the wolves than mad when they at they ya door,1
you dumb bitches think pretty is you everything keri looks better than beyonc probably know she do too but guess,1
you bitches still think pretty is everything keri looks better beyonc keri probably keri know she do too but guess,1
food cake with your cake friends because they love your food italianproblems,2
sharing food with mangia cake because they your italianproblems,2
these hoes got nothin on ya,1
these got nothin on ya,1
darn trash man he me to good stuff again,2
darn man he beat me to the good stuff he again,2
im happy for the bung holes and negativity desperate guys spew on here happy a what good example what not to be and what i don,1
im happy for the holes and negativity desperate guys spew on a on good example of not to be and a what i don,1
me and bitch may not be the best of friends but this cover this stunning loveit she that,1
me and this bitch may not be best of friends but cover loveit stunning loveit she ate that,1
friday pm vivek balk vivek bengali amp histories of south america,2
friday pm vivek balk bengali harlem amp the lost of south of asian america,2
going to the movies weekend by myself no bffl weekend no bitch no nigga just me solo,1
this going to the movies this weekend by myself no bffl no bitch no nigga just me solo,1
some bitches forget you have be a friend you to keep a friend getlostfakebitch,1
some bitches forget you have to be a friend to keep a have friend getlostfakebitch,1
i just wanna spread your legs amp kiss amp my way down to your pussy just so i can feel feel every bit wetness on my tong feel,1
i just wanna spread your legs amp kiss lick my way down your pussy just can feel every spread of my tong just,1
social network got bitches like,1
social network got bitches heads like,1
on northside wildbills hoe with up on a that hoe alone,1
check on the northside wildbills with come up a check left hoe,1
im all and pussy like in and all penis and vagina like like in dms,1
im all cock and pussy like in my tweets and all in penis and like in dms,1
how the bitch ear get,1
the bitch get burnt,1
watching a it bird poop on your car you just got it,2
watching bird after just got washed,2
love does every think every nigga they come across is in love w them bitch i could nigga leave u smoke a amp forget,1
y does every female does think every nigga they come across in blunt love w them bitch i leave smoke a blunt amp forget,1
bitch get out dick dem feelings and get some new dick,1
ctfu bitch get out dem feelings get and get some new,1
this nigga said told me she sent a nigga jail said man i thought it was ta yo yo hoe lmao me,1
this nigga bitch told me she sent nigga ta jail man i thought it was hoe legal ta beat told yo yo hoe lmao,1
i in yo bitch pussy like,1
i be in yo bitch pussy like,1
bitch stop lien,1
stop lien,1
when your main bitch friends see at a party,1
when party your main bitch friends see you at a party,1
so i could i catch round with half these pussies out here,1
i could i catch a round with half these pussies out here,1
let a bitch try try me ima swing her to the swing whole family,1
let a bitch try me try me ima swing her to the whole mf me family,1
basically im the shit bitch,1
basically im the shit bitch,1
so when the clock hits oclock imma the baddest lightest amp hoes to be at door give my b to,1
so when the clock hits my oclock imma the baddest lightest amp brightest hoes to be door give my b,1
a hoe ass nigga will never,1
a hoe ass nigga will never,1
donell jones lyfe jennings ginuwine charlie jones wilson dru hill next tyrese and etc type,2
jaheim donell jones lyfe ginuwine charlie dru hill jodeci tyrese etc bring tyrese that type,2
dollaz rich dollaz always trynna snatch a bitch like he a bitch,1
rich like dollaz always trynna snatch a bitch like he a bitch,1
stressed backwards thats is desserts thats why bitches eat junk food when depressed,1
stressed backwards is desserts thats eat junk food thats when depressed,1
side this show should be called side bitches i seen love yet,1
this show should be called side bitches aint love yet yet,1
i was in her while her nigger was in makin in dinner,1
was i was her while her nigger was in there makin dinner,1
i hate start when bitches get a man and start tweeting shit like lol let me stop let tweeting like this before kills me,1
i hate when bitches a man and start tweeting shit like lol let bitches me stop like this before he me kills me,1
i have hoes,1
i,1
i heard you that bitch that everybodyyyyy fuckingggggg,1
i heard you that bitch everybodyyyyy fuckingggggg,1
look at that bitch way there stalking my twitter,1
look at that bitch way over stalking my twitter,1
she hoe if her bday in september,1
she a hoe if her bday in september,1
here its over here bitch but a lot of shit be,1
its utw down here bitch but a of shit be going down,1
uhhh been judged it happens you whitepowerill hang you nigger wo,0
uhhh youve been judged it happens whitepowerill hang whitepowerill you nigger wo,0
now gonna think just because theyre married than female thats not not smh,1
now bitches gonna thats think married better than every female thats not,1
if fuck my girl then dont pull her hair nigga her paid for that bitch weave,1
if you gonna fuck my then pull her gonna hair nigga i paid for that bitch weave,1
do you want hear the truth or are you only looking or to hear makes you feel all warm and fuzzy inside i choose truth feel,2
do only you want to hear the truth or are you only looking to hear what makes you feel all the warm and inside i choose truth,2
kmm get a fucking trash can on your head,1
kmm a fucking trash can on your head,1
people who would vote for charlie crist and michelle nunn are why our did not put a right to nunn vote who in constitut,2
people who why would vote for charlie crist and michelle nunn are and why our founders did not put a right to vote in our constitut,2
a real gone nigga gone teach his bitch game not run it on her,0
real nigga gone his bitch the game not game run it on her,0
tuh when u u plan on going a party u and u dont and u gone on twitter da next day amp see that did,1
when u plan on going to a party and u dont to and u gone on twitter when next day amp see that hoe did,1
id a girlfriend if i had hoes tho lmaoo,1
id get a if i had hoes tho lmaoo,1
sharing is not caring back tf up,1
sharing is not back tf,1
that moment the pussy too good amp u gotta down slow that stroke down,1
that moment the pussy slow too good amp u gotta slow that stroke down,1
knew say dat again bad bitches hate broke niggaz but you knew that already,1
broke say dat shit again bad bitches hate broke but you knew that already,1
this bitch just,1
this bitch just blew my high,1
can i get a bitches fuck get you to these bitches from all of my niggas who dont love they get no dough,1
can i get a fuck to these bitches from all of get my niggas who dont love hoes i they get no dough,1
females nowadays dont like to do anything freaky because you niggas gossip it to like bitches,1
females bitches nowadays dont like to do anything freaky because you niggas gossip about it like bitches,1
having a real by your side and holding holding it down for you is blessing for real,1
having bitch by your side you and holding it down you a blessing real,1
early bird gets the dick,1
early bird gets the,1
boobs boobs boobs boobs lotta boobs man i make the bitches boobs send me nudes,1
boobs boobs boobs lotta boobs man i make the baddest bitches send me i nudes,1
tauruss are the first to congratulate this years hoes for being smarter last years hoes you know who you are,1
for tauruss are the to congratulate this hoes for smarter than last years hoes you know who you are,1
never discuss cheese with a rat talk talk bread with a bird or make moves with a,2
never discuss cheese with a rat talk bread with a bird or make moves with with a snake,2
when hoes call other hoes hoes,1
when hoes call other hoes hoes,1
nothing is wrong wit staying down here to at staying the plantthese little minded bitches need fuckin stop judgmen,1
nothing is wrong wit staying plantthese down here to work at the plantthese little minded bitches need fuckin stop being wit judgmen,1
get this bitch of my house,1
get this bitch out of my house,1
me faggots im locked outside,1
thanks for ignoring me faggots im locked outside,1
ladies yall ladies ever have on a tank top or something amp like one of your nips was just chilling your outside the shirt and you d,1
yall ladies ever have on a tank a top or something amp like one of nips was just chilling outside the and you a d,1
a girl tweeted you might be ghetto if u bring food from outside into the the movies no u be stupid u pay for a b movies,1
a girl tweeted you might be ghetto u bring food from outside for the movies no u might be stupid if u pay for a b for,1
if you suppose to be a man man dont be a bitch,1
if you suppose be a man dont a,1
no officer i wasnt was drunk driving i was swerving on them hoes,1
no officer i wasnt drunk driving i was swerving on them swerving hoes,1
the yankees make the playoffs and properly orioles win,2
did the win yankees make the playoffs and properly honor jeter orioles win,2
niggas is hoes,1
niggas is hoes,1
or youre a fag,0
youre a fag,0
gun control talks with gunrunning eric r holder on board r the planet of the apes,2
gun control talks with gunrunning eric holder on board on we the planet of the apes,2
opinion is irrelevant because you are a,1
your opinion is irrelevant because you are a cunt,1
guy send pussy i me a pic your pussy girl ok sends pic of pussyguy shit what dafuq i wanted to see the cat,1
guy send the me a pic of your pussy girl ok sends pic of pussyguy holy shit dafuq i wanted to see guy the cat,1
side hoes always winning,1
side hoes always winning,1
im that type of bitch to tell you im on my way knowing i just got in the shower knowing,1
that type of bitch to tell you im on my knowing i tell just got in the shower,1
bitches relavent b everything they see to relavent its really sad,1
bitches tweeting everything they see tweeting to b relavent its really sad,1
if my it ever offended you im sorry it wont happen again amp are lies youre a fucking,1
if my ever offended you im sorry it wont happen again amp are lies youre a wont fucking pussy,1
im over a new leaf more drama and cod for me is still cod a justbigethings,1
im turning over drama a new leaf no more drama and cod for me still a faggot justbigethings,1
iphone bitch,1
iphone bitch,1
go fish bitch,1
go fish bitch,1
what faggot complained about stretch marks my faggot nigga them shits taste like the swirls on cinnamon toast crunch,1
what faggot complained about stretch marks my nigga them shits taste like the on the cinnamon toast crunch,1
if i fav your pic that means me hoe,1
if fav your pic that means dm me hoe,1
you love her hide your so bitch so you keep shorty,1
shorty if you love her hide your bitch so you keep shorty,1
you some and some long get as you get it on you aint a bitch,1
you win some and lose some as you you get it on you aint bitch,1
hey you acting like a saint on twitter we think you youre fucking weird you prude bitch,1
hey you saint acting like a saint on twitter we think youre fucking weird you prude bitch,1
real niggah over here,1
real niggah over here,1
used be with niggas of em got murked of em turned pussy turned the other put in work,1
used to be with used niggas of em got murked of em turned pussy the put in work,1
you smell like weed and bitch you smell like you sober,1
smell like weed and bitch you smell like sober,1
ladies a nigga always go out party every weekend he basically side hoe basically shopping,1
ladies hoe if a nigga always wanna go out and party every weekend he basically side hoe shopping,1
a milf is a sexy ass mom over if youre youre just a with a baby baby,1
a milf is bitch a sexy ass mom over if youre just a bitch with a baby,1
regrets are shit happens deal with it,1
regrets are for pussies shit happens deal with it,1
light skin bitches on off their man dark skin bitches squirt bike chain light oil will cut your dick off amp white gir,1
skin bitches on their man dark skin chain oil latinas will chain cut your dick off amp white gir,1
carrot cake is trash too sweet,2
carrot cake is trash too sweet,2
if hair is hers she will hit you with a bitch i bought it so its mine so,0
neveraskablackperson her hair is she her will you with a i bought it so its,0
most black hoes at prom looked like,1
most black hoes at prom looked like,1
vonte tweeting like a bitch finally,1
vonte not tweeting like a bitch finally,1
lmao yall some fags,1
lmao yall some fags,1
announcing that you could could be a piece of pussy a couple hours then irrelevant after cute a,1
lrt exactly announcing could be piece of pussy for a couple hours then could irrelevant after that nothing cute a,1
lol bitch youve youve put lotion my butt amp orajel in my mouth youd paint my toes,1
amp lol bitch youve put lotion on my butt amp orajel my mouth youd paint my toes,1
otw to dc hopefully ill see best bitch that to would make my,1
otw to dc hopefully ill see my bitch that would see make my day,1
the greatest ever run on logic emotion not logic a bitch will say the number,1
still the tweet ever the bitches run on emotion logic bitch will say if the number,1
fuck you bitch if i said it was it it was,1
fuck you bitch if i said it it was,1
via eat ice eating kevinsmith if eating anything tonight woman pitypussy make it in a,1
im ice kevinsmith if im eating anything tonight woman its pitypussy make in a,1
im trying to pass my,1
im trying to pass my nigguh,1
remember be in a relationship her friends are not yours theyll let her be a hoe,1
in a relationship her friends are not yours theyll her be a are hoe,1
lol fucking yo,1
lol someone fucking yo bitch,1
ill be that bitch today,1
ill be bitch today,1
bitch you got me i i love too take your ass drunk ass to sleept,1
you got i me i trouble i love you too your drunk ass to sleept,1
of the planet of the apes doin a musical,2
of the planet of the apes doin musical,2
theres a bitch on twitter with k followers but twitter this,1
a bitch on with k followers she drive this,1
hate shit like this bitch cant make a decent meal but can take a hell of a thirst thirst trap,1
hate shit like this bitch of cant make a decent meal but can take a of a trap,1
oreo donut,2
oreo donut,2
these bitches be pretty stupid,1
these bitches be amp stupid,1
ibs irritable bitch syndrome i have this,1
ibs irritable bitch syndrome i have this,1
automatically suspicious of white folk who try too hard to they like us suspicious darkies,0
automatically suspicious of folk try too hard to suspicious show they us darkies,0
yelled come on bitch myself by myself lifting weights as motivationthanks guys you weights always have my back,1
yelled out come bitch at myself by myself weights as bitch motivationthanks guys you always have back,1
you shoulda learned how to bake cuz love cake,1
you shoulda learned how to bake cuz bitches cake love cake,1
meanwhile in canada a monkey in a winter coat escapes in in an ikea via,2
a meanwhile in canada a monkey in a winter coat in an,2
you a bitch,1
you bitch,1
many faithful girls are and many hoes are taken,1
too many faithful girls are single hoes are taken,1
khalifass khalifass black and yellow beautiful song about a bruised banana,2
wiz khalifass song black and yellow is is beautiful song about a bruised banana,2
downloading time hop to be reminded they were faggots a year ago too time,1
people downloading time hop be to be reminded they were faggots a year ago too,1
yea who gets more bitches grandma,1
yea but who gets more bitches grandma,1
really made being a hoe kool,1
girls really made being a hoe kool on twitter,1
i hate typing the something twice so detailed amp somebody respond with huh bitch im finna type the same thing twice dumb bitch,1
i hate typing something so detailed amp same somebody respond with huh huh bitch im finna type the same thing twice dumb bitch,1
ugly hoes be the loudest need off amp hide yourself the frfr,1
need ugly hoes be the loudest u need to duck off amp hide yourself,1
these why all these hoes be flowers around they head i hope a bee sting they ass,1
why all flowers these hoes be wearin flowers around they i hope bee sting they ass,1
a crazy bitch fml,1
im a crazy bitch fml,1
these porn hoes shirt moan at everything a nigga unbutton her shirt she moaning like stfu,1
these porn hoes moan a at everything a nigga unbutton her shirt moaning like stfu,1
you what you see is what you get im a guy with a love brown of adventure and a need for speed brown,2
what you a see is what you get im a guy with a love of adventure and a need for speed charlie brown of,2
at this faggot,0
look this faggot,0
shes really when get know shes a bitch but youll used to but it,1
shes really nice when you get to know her shes a bitch to but youll get used it,1
do i have time for these hoes,1
do i have for these hoes,1
when i make a paper ball in the trash can paper,2
when i a paper ball in trash can,2
if you killed a bitch with your,1
if you killed a bitch with your dick,1
them yall not gonna trash spirit airlines i travel w them them all time even let me fly the times they dont mi,2
yall gonna trash spirit airlines i travel w them the travel time they even let me fly i the plane times dont mi,2
i hate seeing people bitch about their lives har i havent even tried the taco bell breakfast man you har dont have it this har,1
i hate people bitch about their lives i havent even tried the taco bell breakfast man you dont have taco it this har taco,1
all the kickers college trash like yall cant cant even make yard field got one fucking job,1
yard the kickers in college football like yall cant make yard field got one fucking,1
tweeting relationship wno man job or real desire stop being hoe or weekend jus a iph jus,1
bitches tweeting relationship goals wno man job or man real desire stop being a or hoe or partying every weekend jus a iph,1
most overused hoe excuses its just lyrics my party its so i party men do it too and vice versa i was lyrics yo,1
lyrics most overused hoe excuses its just lyrics so men do it too and vice versa i was yo,1
stay safe u and remember if u girl and u on ur period go a party andbitch jus stay home u gross as shit stay,1
stay safe and remember if u a girl and u on period go a andbitch jus home u jus u gross as shit,1
tweeting about ur boyfriend wont get him off live that nigga gotta kill streak shut up gotta,1
tweeting about tweeting boyfriend wont get him off xbox live that nigga gotta kill streak rn bitch shut up,1
why would u let even go to a party without u thats retarded must lol u on must want to get cheated on,2
why would u let girl even to a party u thats retarded lol u must retarded want get cheated on,2
new years resolution smoke weed make more money years fuck more bitches,1
new years resolution smoke more weed make more money more resolution bitches,1
mary isnt a backstabbing bitch that and deceives me,1
mary isnt a backstabbing bitch that and deceives me,1
my bro made out with an ugly chick at a festival while drunk so with now hes known as larry bird because he hits out threes,2
my bro a made with an ugly chick at a hes festival while drunk so now hes known as larry bird because hits threes,2
my girlfriend cheated cheated on me so i dumped her im dating her mom now so that bitch is my so step texas tec,1
so my cheated on me so i dumped her im dating her mom now so now im bitch is my step daughter tec,1
almost punjab of children in balochistan have been to followed by in sindh in kp and in punjab,2
almost of children in balochistan have never been to school followed sindh in kp been and in punjab,2
twitter has a bird as its why when you join youre an am when egg and your home button a am i,2
twitter has a bird as its logo thats why you join youre is an egg and your home button is a birdhouse why am i thats,2
johnny byeweek stat side bud platinums shots of patron side bitches fucks given,1
manziels line bud light platinums shots of patron side bitches shots fucks given,1
red hot in chili peppers with the longest nipslip in super bowl half time show history,2
red hot peppers with the longest nipslip in super with bowl half time show history,2
rutgers mike contract rices contract by repeatedly calling it a cunt hurling balls at it until it finally kill,1
rutgers terminated mike rices contract by repeatedly calling it a cunt terminated while hurling balls at it until finally it finally kill,1
bro fuck you for leaving no but have a great time up time there and dont forgot about the bros fuck back ho,1
bro fuck you for leaving lol no but have a great time up there great dont forgot about the great bros back ho,1
i dont know why these bitches laughing you not these even funny my,1
i dont know why these bitches laughing you not my even funny my nigga,1
deep fried oreos,2
deep fried oreos,2
when someone tells i stop being bitch,1
when someone tells me i should being a bitch,1
crazy bird,2
crazy bird,2
real secret nipples and a sideways vagina,1
real five nipples and a sideways vagina,1
cheating to and having hoes gets old everyone to should want to reach point where theyre mature enough to stay faithful amp,1
stay cheating having hoes gets old everyone want to reach a point where theyre mature enough to stay faithful,1
dont ever be ashamed who you you are unless you a hoe then be ashamed bitch,1
dont be ashamed of you are unless you a then hoe then be ashamed bitch,1
eyebrows hair and makeup thumb talkin bout on fleek smh down before i lick my thumb hoe,1
be hair and talkin bout eyebrows on fleek smh sit before i my thumb eyebrows hoe,1
when you drop all your hoes for all girl and she say she dont want a relationship,1
when you drop all your hoes for your girl you and she say she dont want a relationship,1
dont be good with bad youre bitch that just looks good find a good woman that tells you when youre slippin and you to,1
dont be with a bad bitch when that just looks good a good woman bitch that tells you when youre slippin and pushes you to,1
side niggas get pussy and main niggas get arguments,1
side niggas get pussy and main niggas get,1
dont beef over no bitch,1
dont beef bitch,1
make bitch,1
make today bitch,1
serving size is latin for youre a little bitch,1
serving size is latin for youre little,1
bitch shouldve got out of her yard,1
shouldve got out of her yard,1
hows it mothafucker mmmhmmm bitch,1
hows it taste mothafucker mmmhmmm bitch,1
so to for his shitty fuzzy hat getting made sure he wasnt getting laid lmfao,1
so to for sure his shitty fuzzy made sure he wasnt getting laid lmfao,1
she literally just put the whole trash bag lmfao,2
literally just put whole trash bag lmfao,2
a days people find the littlest and dumbest things things to bitch about its pathetic,1
a days people find the littlest and dumbest things to its the pathetic,1
the price wrong bitch,1
the price is wrong bitch,1
answers phone coworker theres a dead bird outside me wanna split it cw what me sorry finders keepers keepers ri,2
answers phone coworker theres a dead bird outside me wanna split it cw what sorry finders keepers ri ri,2
if a dude seems flighty then he probably is so just nip it in the seems bud,1
a dude seems flighty then he flighty is so just nip it in the,1
like fuccck man why like yall bitches wearing wigs to school,1
like man why yall bitches wearing wigs to school,1
it kills me when bitches think just bc bc they got a low body count that they not a hoe,1
it kills it me when bitches think that just bc bc they got a low body count that they not a hoe,1
real nigga rules if it u drop the blunt u gotta that bitch dont even get to hit it,1
real rules nigga rules if u hit drop the blunt u gotta pass that bitch u dont even get to hit it,1
when my girl dont text me back i just i dont text other bitches bc her i dont want back her texting other niggas when i d,1
when my girl dont text back i just my tweet i dont text other when bitches bc i dont want her texting other niggas when i d,1
aye everyone buy some bombass brownies tomorrow from my wigga they they dont contain b,1
aye everyone buy some bombass brownies tomorrow from my wigga they aye dont contain b,1
a list jackelope phoenix griffin fairy unicorn pegasus a woman that knows where she wants unicorn to,2
a list of mythical creatures jackelope phoenix griffin unicorn pegasus a woman that knows where she griffin,2
know ya friends tellin leave me for good but fuck them ass leave hoes babe,1
i hating know ya friends tellin u leave me good but fuck them hating ass hoes babe,1
idc what u lol silly nigger,0
idc what phone u got lol silly nigger,0
if u looked in highschool and wack now i know pussy thru been thru some shit,1
if looked good in and now i know that pussy in been some,1
lmaooooooo aint fuckin no bitch with doo doo her in her butt foreplaying fuck,1
lmaooooooo aint fuckin no bitch with doo doo in her aint butt while im foreplaying the fuck,1
my daughter hate the freddy krueger mask i got at the crib got up wheneva she act up i put that bitch on for the nite,1
my daughter that hate the wheneva freddy krueger mask i got at the wheneva she act up i put that bitch on for the nite,1
pete carroll prolly got the hoes up lined up for his players after the game,1
pete carroll prolly got the hoes lined up for pete his players after the game bruh,1
sooner or ya pussy gon tell me or lets hope its not im in it cause ima kill u,1
sooner or later ya pussy gon tell the truth lets hope tell its not while im in it lets cause ima kill u,1
warm that pussy up,1
warm that pussy up,1
that rocket blowing but up reminds me of that time in college when i blew a tranny i but my defense i drunk both tim,1
college that rocket blowing up reminds me of that in college when i blew a tranny but but in defense i drunk both tim,1
how people who take their fantasy sports leagues very seriously celebrated those who dampd mock who,2
funny how people who take their fantasy sports leagues very seriously are celebrated while leagues those who play dampd are,2
my jokes offend you im sorry it wont happen happen again amp are lies youre a pussy,1
if my jokes offend you offend im sorry it wont happen again amp are lies youre pussy,1
im obviously from oitnb cause crazy and jealous bitch,1
im obviously from oitnb cause crazy and jealous bitch,1
crow in aberdeen just photobombing at photobombing pic steve black via,2
this crow in aberdeen won at photobombing pic by steve black via crow,2
messis like im back bitches lmao,1
like im back bitches lmao,1
karate bitch,1
karate bitch,1
a im not saying shes a slut but her shade of lipstick is pussy,1
im not saying shes a slut but her favorite shade her of lipstick is pussy,1
how many hoes do i have z r o o o hoes o,1
how many hoes r do i have z e r o o,1
dont care damn about bitches hoes into with they damn self,1
i dont care about bitches hoes be into it be they damn self,1
finna hit this bitch with a handful of salt,1
finna hit this bitch with a handful of salt,1
bae come over me im tryna catch a tho pokemon bae im horny tho me bitch its a fucking mewtwo,1
bae come over me im tryna catch a pokemon bae im horny tho me bitch its a fucking mewtwo mewtwo,1
hot pockets gt,1
hot pockets gt hoes,1
karma is a bitch,1
is a bitch,1
wish a bitch would,1
i wish a bitch would,1
niggas on the fucking most loyal most beautiful women with fucking trash,1
niggas cheat on the most loyal most beautiful women on with fucking trash,1
do i right remember game winning jack to right last summer at yankee stadium that started a p,2
do i remember a game winning jack to right to last summer at yankee stadium that a p,2
when i die take my casket casket to the club so bitches can twerk it im putting the funeral fun in funeral,1
i die take my casket to the club so bitches twerk on im the back im in funeral,1
left snail hoe my parents just left they gonna be gone for mins snail ok snail hoe im horny af,1
snail hoe my parents left they gonna be gone for mins left snail ok snail hoe im horny af snail,1
glizzy decent af,2
shy glizzy decent af,2
gummy worms that bitch is a,1
worms that a,1
don gets called an uncle tom doesnt like it,2
don lemon called an uncle tom doesnt like it,2
be in your fuck messages like amp be on twitter nigga like fuck bitches come on nigga which one you gone be drake or,1
niggas be which in your messages like amp on twitter like fuck bitches come on nigga which twitter one you gone be drake or,1
i didnt pull bitches elementary in elementary school my parents afford color box with the sharpener on back,1
i didnt couldnt pull in elementary school my parents couldnt afford the count color box the sharpener on the back,1
fucking over your guaranteed pussy to get some more your pussy will end up with no pussy,1
fucking over your pussy trying get some more pussy pussy will end you up with no pussy,1
nerf the hell out of they dont no longer attack you at long lower dont follow forever,2
nerf the hell out of birds no longer attack you at long range lower dont follow you forever at,2
cant believe you bitches find this remotely appealing,1
cant believe you bitches find this remotely appealing,1
this is why charlie sheen is an idol,2
this is why charlie sheen is an idol,2
why do you always wear black cause im ready for funeral for bitch,1
why do you always wear black im ready for funeral do bitch,1
i didnt go wrong when started talking to didnt you i went wrong when i trusted your bitch ass,1
i didnt i go wrong when i started talking to you i went when i trusted your bitch ass,1
when you in a a public and hoes come outta no where,1
when you in hoes a public place and hoes outta no where,1
fellas would you shit on a bitch if she asked you like that biggie skit like ill take my dick and go home you,1
fellas would you shit you on bitch if she asked you that biggie ill take my dick and go home,1
i dont i work for pussy the code of a real man,1
dont work for pussy the code of real man,1
a lot lot of hoes pretty until a enlarge that avi,1
lot of yall until hoes pretty until a nigga enlarge that avi,1
dont care how much pussy i get i still got to jack dick dont,1
i dont how much pussy i get i still got jack to jack my dick,1
i wonder how of yall hoes got homegrown sex homegrown tapes online and uoeno,1
how of yall hoes got homegrown sex tapes online homegrown uoeno,1
you got to have every have hoe you a weak nigga,1
if you got to have every hoe you see to you a weak nigga,1
miami houston has so many trash drivers,2
houston has so many trash drivers,2
twitter hoes just different bitches want to text or dm all day im trying fuck to fuck,1
twitter something hoes just bitches want to text or dm all day hoe im to fuck something,1
when you you liking a hoe you dont really like because she gives you the pussy on a consistent basis,1
when you start basis liking a hoe you dont really like because she gives you the pussy on consistent basis,1
son lmao im gonna cry every time no bitches,1
son im gonna cry every time no bitches,1
twitch plays call of duty enter call in the chat the autoaim will do the rest,2
twitch plays call twitch of duty enter trash talk in the chat the autoaim will do the rest,2
fucking i with them hoes my nigga waka i hate it had to be him man t,1
with had them hoes nigga waka i hate it had to be him man t,1
baddest blind bitch,1
baddest bitch,1
faggot and was in the club and there was this good bitch had gold i was confused,1
faggot i in the club and there was this good lookin bitch i in she had gold teeth tho i was confused,1
obama aint playin with these hoes,1
obama aint playin with these hoes,1
happy cunt bags,1
happy cunt bags,1
girl i know you got me,1
girl i know you got hoes me,1
soulja boy now like but im not gonna like i never cranked that superman,2
soulja boy now but im not gonna soulja like i never that,2
you hit me boo bitches who got in the who jaw,1
oh you didnt me boo boo bitches who hit got hit in the jaw,1
oh you missed bitch bitxhes who got socked in the face face,1
oh you missed bitch oh bitxhes who got in the face,1
listen here bitches cheat on they bitch but be soooooo hurt when they cheat listen back,1
listen here bitches cheat on they bitch but be soooooo hurt when they bitch cheat back they,1
slap this bitch at work gone make slap her head off her fuckin neck,1
bitch at work gone make me slap her off her her fuckin neck,1
yo bag gucci but you ugly hoe shut up,1
yo gucci but you still ugly hoe shut up,1
i and can post a picture of chrus at like in the morning and the little nigga will favorite at and retweet that hoe,1
a i post a picture of chrus at like in the morning and the little nigga will favorite and like retweet that hoe,1
you aint bout that murder game pussy nigga shut game up gang,0
if you shut aint that murder pussy nigga shut up gang,0
dinner dates with yo man bitch pow,1
dinner with yo man bitch,1
being,1
being pussywhipped,1
when her or hoes every one of them sees her as godthats why you dont sex with them very often,1
when got or hoes every one of them sees her sees man as godthats why you dont with have sex with them often,1
so i took a so pictures with him and he ate all the brownies hes i made but hes the new homie,2
so i pictures with him and ate all the i brownies made hes the new homie,2
amp yall bitches needa start delivering,1
amp yall bitches needa start delivering,1
love justifying hoes actions thats how you easily know be know hoeing,1
love justifying other hoes actions thats how easily be who be hoeing,1
my tweet wasnt really about you but if the then that bitch up and wear that it,1
my tweet wasnt really about you but if the shoe fits then lace that bitch up tweet and wear it,1
my bitch,1
thats my bitch,1
obersturmfuhrer matthias my is a superb financial brian carry on with your labelling in her in presence see ho,2
obersturmfuhrer matthias my wife is financial a superb financial carry on with your labelling in her and see ho,2
bruh youre not friend you fuck with me when and ya youre bitch into it,1
bruh youre not a friend you with you me when you and ya bitch it,1
see the jumbotron thats where the jig,2
see the jumbotron thats where the jig is,2
girlfriends hate them friendly bitches,1
girlfriends hate them friendly bitches,1
how quick your bitch shes will text another nigga whens shes mad at,1
how quick your bitch will text another nigga at whens shes mad at you,1
nah i people think im mad or sad cause im not talking nah chillin bitch,1
i people think im mad or sad people cause im not talking nah chillin bitch,1
chill as fuck but ass ill still turn up on ur bitch ass,1
im chill as fuck but ill ill turn up on ur ass,1
couple a bad bs cs bad bitch double ds popping es i dont give a f told im a g,1
couple a ds bs cs bad bitch double ds popping es i dont give a f told you im a g bitch,1
best twitter twitter all time when called out barbara hoe ass for cheating on her college bf with some pa,1
best twitter beef all time was when called out ass for cheating on cheating her college bf with some pa,1
twitter jail is your to tweet they need instagram jail for hoes doing shout out for shout out all is,1
hoes jail is pointless your suppose to tweet they need instagram jail for hoes doing shout out for hoes shout out all,1
all the main bitches are getting kicked to getting the curve lol,1
all the main bitches are getting kicked the lol curve lol,1
sick ass goal ned worldcup,1
sick ass goal ned worldcup,1
its ok to trash talkbut i seen any bama wishing fans wishing harm or injury towards lsu players,2
its ok to trash talkbut i havent seen any bama fans lsu wishing harm or towards lsu players,2
no sex only want the neck bitch,1
no bitch i only want the neck bitch,1
jealous bitch,1
jealous bitch,1
was crazy about her got to know her she was a bitch felt about betrayed by my,1
was crazy about her got to know her she was know a bitch felt betrayed my judgment,1
this grown on your on own shit is for the birds,1
this on your own shit is for the birds,1
take a shower just to fuck bitch,1
bouta a shower just to fuck yo bitch,1
but naawww though yall is fu dont fucking play,1
but naawww naawww though yall hoes is fu dont fucking wme,1
i all women bitches get it,1
i call all women bitches get over it,1
ifshecantsuckthedickright slap it on her her forehead the bitch needs a spankin discipline her ass,1
ifshecantsuckthedickright bitch slap it on her forehead the bitch needs a spankin discipline her ass,1
i woke up with sore throat im i cold niggers will be terrible,0
i woke up a sore throat im cold niggers will be niggers terrible im,0
jihadi accident seven taliban fighters including top killed when roadside detonate top prematurely h,2
jihadi work accident seven detonate taliban fighters top commander killed when roadside bombs detonate prematurely h,2
me larger do you sell any larger sized condoms her sir those are gallon trash bags me winks until security escorts me winks,2
me do you sell sized condoms her those are gallon trash bags me you winks security escorts me,2
myself lol i dont need halloween dress like a ho i know myself is another opportunity,1
lol i dont need halloween to dress like a i i know myself everyday is another,1
so they was selling pussy though and they doing dirt together and they fell out so they putting each other on blast even though the,1
so they both was selling pussy and doing they dirt dirt together they fell out so they each other on blast though,1
hoe to bust ha knee caps,1
